lag time [sec], MSD-longitudinal [um^2],MSD-transverse [um^2],MSAD-longitudinal [rad^2], MSAD-transverse [rad^2],MLAD [um x rad]
0.075,1.346818e-01,1.411579e-02,0.000000e+00,0.000000e+00,-4.441738e-05
0.15,1.782730e-01,3.008543e-02,3.370315e-01,1.963609e-03,1.446717e-02
0.22499999999999998,2.079675e-01,4.598096e-02,4.787115e-01,3.913818e-03,1.164171e-02
0.3,2.435001e-01,6.195000e-02,6.117372e-01,6.103515e-03,1.414107e-02
0.375,2.790246e-01,7.557196e-02,7.048582e-01,8.253380e-03,2.786517e-02
0.44999999999999996,2.931209e-01,8.981981e-02,8.437600e-01,1.041245e-02,5.091497e-02
0.525,3.049053e-01,1.031971e-01,9.111887e-01,1.268377e-02,6.497964e-02
0.6,3.044419e-01,1.157556e-01,1.044581e+00,1.495005e-02,4.817497e-02
0.6749999999999999,2.920844e-01,1.290206e-01,1.111336e+00,1.733024e-02,4.849559e-02
0.75,3.129345e-01,1.397929e-01,1.211632e+00,1.971339e-02,3.894722e-02
0.825,3.157221e-01,1.522961e-01,1.313769e+00,2.227434e-02,3.434327e-02
0.8999999999999999,3.304165e-01,1.648867e-01,1.440578e+00,2.494514e-02,3.082052e-02
0.975,3.468692e-01,1.781864e-01,1.515506e+00,2.785363e-02,3.687093e-02
1.05,3.710622e-01,1.933157e-01,1.627977e+00,3.061568e-02,1.288833e-02
1.125,3.506584e-01,2.087511e-01,1.726257e+00,3.356987e-02,-6.432474e-04
1.2,3.687641e-01,2.254435e-01,1.861358e+00,3.658879e-02,1.434987e-02
1.275,3.632179e-01,2.388717e-01,2.000571e+00,3.968281e-02,3.566906e-02
1.3499999999999999,3.482701e-01,2.505420e-01,2.124334e+00,4.296450e-02,4.336588e-02
1.425,3.316067e-01,2.641071e-01,2.226743e+00,4.627217e-02,3.642107e-02
1.5,3.394151e-01,2.747772e-01,2.380487e+00,4.974732e-02,2.944607e-02
1.575,3.665261e-01,2.861860e-01,2.538500e+00,5.318488e-02,3.693547e-02
1.65,3.638923e-01,2.978612e-01,2.685052e+00,5.652883e-02,4.815694e-02
1.7249999999999999,3.644309e-01,3.119479e-01,2.846468e+00,5.989868e-02,3.471278e-02
1.7999999999999998,3.758057e-01,3.270015e-01,3.002006e+00,6.349135e-02,3.637207e-02
1.875,3.767371e-01,3.414529e-01,3.145225e+00,6.713014e-02,3.964880e-02
1.95,3.804740e-01,3.539393e-01,3.307233e+00,7.075673e-02,5.097962e-02
2.025,3.854043e-01,3.650342e-01,3.434947e+00,7.453433e-02,6.011182e-02
2.1,3.809546e-01,3.752527e-01,3.606448e+00,7.816591e-02,6.441620e-02
2.175,3.997865e-01,3.841941e-01,3.802176e+00,8.192738e-02,6.892031e-02
2.25,3.934379e-01,3.921425e-01,3.977854e+00,8.604614e-02,8.012607e-02
2.3249999999999997,4.017162e-01,4.008023e-01,4.165283e+00,9.052957e-02,9.480784e-02
2.4,4.177452e-01,4.085090e-01,4.400486e+00,9.496187e-02,1.289318e-01
2.475,4.212258e-01,4.175521e-01,4.589083e+00,9.992688e-02,1.419367e-01
2.55,4.022455e-01,4.267747e-01,4.804599e+00,1.049313e-01,1.597744e-01
2.625,4.189417e-01,4.370119e-01,5.009995e+00,1.098175e-01,1.635182e-01
2.6999999999999997,4.279564e-01,4.505786e-01,5.181982e+00,1.146622e-01,1.785739e-01
2.775,4.319704e-01,4.635554e-01,5.324270e+00,1.193162e-01,1.842713e-01
2.85,4.383365e-01,4.770759e-01,5.524976e+00,1.242077e-01,1.803614e-01
2.925,4.412631e-01,4.901262e-01,5.719034e+00,1.289860e-01,1.548215e-01
3.0,4.229145e-01,5.041380e-01,5.883037e+00,1.337994e-01,1.504300e-01
3.0749999999999997,4.216879e-01,5.183412e-01,6.065651e+00,1.386584e-01,1.404616e-01
3.15,4.487405e-01,5.332544e-01,6.282494e+00,1.433312e-01,1.299335e-01
3.225,4.270391e-01,5.470622e-01,6.417710e+00,1.478929e-01,1.017717e-01
3.3,4.361644e-01,5.606034e-01,6.609912e+00,1.526127e-01,8.531690e-02
3.375,4.193754e-01,5.753800e-01,6.796344e+00,1.573245e-01,5.267450e-02
3.4499999999999997,4.315575e-01,5.885890e-01,7.044891e+00,1.619849e-01,5.874718e-02
3.525,4.263677e-01,6.017373e-01,7.278082e+00,1.668061e-01,5.230883e-02
3.5999999999999996,4.298858e-01,6.154403e-01,7.529864e+00,1.716209e-01,3.528502e-02
3.675,4.308020e-01,6.295511e-01,7.752989e+00,1.765321e-01,3.917061e-02
3.75,4.262016e-01,6.457808e-01,7.999656e+00,1.814032e-01,2.207612e-02
