lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,1.649316e-02,8.727693e-03,1.823488e-01,2.187316e-03,4.441134e-03
0.15,3.125551e-02,1.647146e-02,3.024057e-01,4.411345e-03,-1.038836e-02
0.22499999999999998,4.301768e-02,2.489174e-02,4.248461e-01,6.741603e-03,-1.871081e-02
0.3,5.570462e-02,3.362351e-02,5.445147e-01,9.012248e-03,-2.757435e-02
0.375,6.776691e-02,4.253523e-02,6.762460e-01,1.131500e-02,-3.192593e-02
0.44999999999999996,7.981058e-02,5.061974e-02,7.880272e-01,1.341695e-02,-3.200508e-02
0.525,9.066456e-02,5.959844e-02,8.903799e-01,1.532050e-02,-3.019835e-02
0.6,1.015199e-01,6.940832e-02,1.026259e+00,1.707894e-02,-2.435245e-02
0.6749999999999999,1.112266e-01,7.862759e-02,1.160239e+00,1.872097e-02,-2.013899e-02
0.75,1.216487e-01,8.997539e-02,1.320251e+00,2.036963e-02,-6.320312e-03
0.825,1.277571e-01,1.013682e-01,1.440346e+00,2.224298e-02,6.787961e-03
0.8999999999999999,1.328015e-01,1.121735e-01,1.580069e+00,2.424875e-02,1.677990e-02
0.975,1.414277e-01,1.233207e-01,1.715704e+00,2.597783e-02,2.487673e-02
1.05,1.495513e-01,1.334271e-01,1.864838e+00,2.771281e-02,3.395188e-02
1.125,1.572723e-01,1.431936e-01,2.012956e+00,2.955627e-02,3.879483e-02
1.2,1.667128e-01,1.523792e-01,2.143655e+00,3.136829e-02,5.070829e-02
1.275,1.718912e-01,1.621257e-01,2.306868e+00,3.295267e-02,6.080646e-02
1.3499999999999999,1.782170e-01,1.720730e-01,2.427933e+00,3.465079e-02,6.977540e-02
1.425,1.855184e-01,1.819069e-01,2.548150e+00,3.606669e-02,8.224864e-02
1.5,1.909952e-01,1.919146e-01,2.663022e+00,3.745080e-02,9.142757e-02
1.575,1.972525e-01,2.017368e-01,2.759843e+00,3.876753e-02,1.087885e-01
1.65,2.028030e-01,2.116243e-01,2.856242e+00,3.989080e-02,1.258900e-01
1.7249999999999999,2.087192e-01,2.212240e-01,2.938002e+00,4.074068e-02,1.518728e-01
1.7999999999999998,2.105713e-01,2.312768e-01,3.029418e+00,4.132418e-02,1.791086e-01
1.875,2.126590e-01,2.415578e-01,3.085610e+00,4.204279e-02,2.141244e-01
1.95,2.132081e-01,2.526514e-01,3.197596e+00,4.271378e-02,2.432752e-01
2.025,2.147665e-01,2.632075e-01,3.301322e+00,4.365082e-02,2.743150e-01
2.1,2.163916e-01,2.733787e-01,3.394083e+00,4.502277e-02,3.049912e-01
2.175,2.225715e-01,2.824396e-01,3.480510e+00,4.655814e-02,3.379287e-01
2.25,2.295650e-01,2.911121e-01,3.622452e+00,4.821461e-02,3.657837e-01
2.3249999999999997,2.377180e-01,2.991570e-01,3.748658e+00,4.995065e-02,3.884281e-01
2.4,2.511159e-01,3.085343e-01,3.851747e+00,5.153172e-02,4.118554e-01
2.475,2.631675e-01,3.188875e-01,3.975086e+00,5.296640e-02,4.374861e-01
2.55,2.723268e-01,3.286013e-01,4.093464e+00,5.380999e-02,4.655401e-01
2.625,2.808279e-01,3.392861e-01,4.171973e+00,5.455850e-02,4.875758e-01
2.6999999999999997,2.890685e-01,3.505359e-01,4.274815e+00,5.538096e-02,5.075753e-01
2.775,2.984333e-01,3.611349e-01,4.388193e+00,5.610847e-02,5.269794e-01
2.85,3.094732e-01,3.715018e-01,4.513165e+00,5.678271e-02,5.464917e-01
2.925,3.216842e-01,3.808163e-01,4.629743e+00,5.753523e-02,5.609042e-01
3.0,3.357147e-01,3.908933e-01,4.753318e+00,5.836767e-02,5.819947e-01
3.0749999999999997,3.510982e-01,4.027761e-01,4.866637e+00,5.888690e-02,6.054562e-01
3.15,3.647584e-01,4.152738e-01,5.009756e+00,5.938150e-02,6.305497e-01
3.225,3.783526e-01,4.269519e-01,5.132891e+00,5.933945e-02,6.527197e-01
3.3,3.978650e-01,4.405372e-01,5.235798e+00,5.885761e-02,6.800082e-01
3.375,4.163872e-01,4.550321e-01,5.370277e+00,5.816700e-02,7.064686e-01
3.4499999999999997,4.343653e-01,4.697615e-01,5.463979e+00,5.767560e-02,7.329575e-01
3.525,4.518139e-01,4.850211e-01,5.576728e+00,5.734612e-02,7.700796e-01
3.5999999999999996,4.688488e-01,5.004732e-01,5.678580e+00,5.714180e-02,7.993689e-01
3.675,4.875156e-01,5.160012e-01,5.804436e+00,5.709648e-02,8.304621e-01
3.75,5.068974e-01,5.319318e-01,5.914034e+00,5.706544e-02,8.549884e-01
