lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,7.960328e-03,4.163194e-03,1.097991e-01,9.104003e-04,3.136479e-03
0.15,1.425432e-02,8.882595e-03,1.993134e-01,1.888929e-03,-1.447757e-03
0.22499999999999998,2.013778e-02,1.353722e-02,2.636986e-01,2.799407e-03,-5.086747e-03
0.3,2.656443e-02,1.747811e-02,3.317515e-01,3.610729e-03,-4.826044e-03
0.375,3.222053e-02,2.150076e-02,3.890045e-01,4.565001e-03,-3.692096e-03
0.44999999999999996,3.772338e-02,2.549567e-02,4.422741e-01,5.536368e-03,4.602185e-04
0.525,4.288695e-02,2.953861e-02,4.813881e-01,6.574043e-03,6.084049e-03
0.6,4.853154e-02,3.336416e-02,4.962994e-01,7.686594e-03,1.052401e-02
0.6749999999999999,5.386685e-02,3.693104e-02,5.236429e-01,8.816427e-03,1.537906e-02
0.75,5.965636e-02,4.000673e-02,5.591323e-01,1.002120e-02,2.004298e-02
0.825,6.581413e-02,4.290879e-02,5.797249e-01,1.119333e-02,1.838611e-02
0.8999999999999999,7.166106e-02,4.574203e-02,6.405384e-01,1.232183e-02,2.034902e-02
0.975,7.920021e-02,4.835531e-02,7.023715e-01,1.338672e-02,1.924508e-02
1.05,8.572755e-02,5.081540e-02,7.566596e-01,1.439383e-02,1.746456e-02
1.125,9.272398e-02,5.360142e-02,8.199943e-01,1.526010e-02,1.681580e-02
1.2,1.004862e-01,5.662367e-02,8.845127e-01,1.604235e-02,1.822992e-02
1.275,1.075253e-01,5.971427e-02,9.199352e-01,1.690507e-02,1.492484e-02
1.3499999999999999,1.156287e-01,6.272917e-02,9.437799e-01,1.760416e-02,1.287506e-02
1.425,1.236150e-01,6.610153e-02,9.652627e-01,1.821787e-02,1.324585e-02
1.5,1.316066e-01,6.991378e-02,9.936296e-01,1.872473e-02,1.046112e-02
1.575,1.390371e-01,7.280372e-02,1.022874e+00,1.923715e-02,8.855154e-03
1.65,1.471466e-01,7.520236e-02,1.034080e+00,1.966703e-02,5.020998e-03
1.7249999999999999,1.552780e-01,7.739922e-02,1.037899e+00,2.009219e-02,-1.331873e-04
1.7999999999999998,1.644505e-01,7.983555e-02,1.036255e+00,2.048150e-02,-5.877271e-03
1.875,1.739757e-01,8.277155e-02,1.043583e+00,2.088531e-02,-1.191211e-02
1.95,1.828395e-01,8.574467e-02,1.051798e+00,2.124882e-02,-1.521237e-02
2.025,1.925575e-01,8.864079e-02,1.064140e+00,2.153327e-02,-1.687533e-02
2.1,2.038851e-01,9.142548e-02,1.076156e+00,2.193672e-02,-1.965528e-02
2.175,2.143771e-01,9.462986e-02,1.082536e+00,2.237018e-02,-2.400568e-02
2.25,2.250867e-01,9.779417e-02,1.102373e+00,2.263524e-02,-2.775503e-02
2.3249999999999997,2.373207e-01,1.011436e-01,1.110485e+00,2.288020e-02,-3.171336e-02
2.4,2.491314e-01,1.044280e-01,1.099989e+00,2.319729e-02,-3.764908e-02
2.475,2.607440e-01,1.075734e-01,1.101363e+00,2.355589e-02,-4.214809e-02
2.55,2.721457e-01,1.101376e-01,1.099028e+00,2.390882e-02,-4.706915e-02
2.625,2.820671e-01,1.130052e-01,1.078815e+00,2.424009e-02,-5.352835e-02
2.6999999999999997,2.933408e-01,1.159620e-01,1.047650e+00,2.452904e-02,-5.936466e-02
2.775,3.037591e-01,1.190178e-01,1.022065e+00,2.481865e-02,-6.504583e-02
2.85,3.137815e-01,1.230157e-01,9.986869e-01,2.522013e-02,-7.261116e-02
2.925,3.245261e-01,1.267333e-01,1.002125e+00,2.562391e-02,-7.960218e-02
3.0,3.348321e-01,1.302277e-01,1.008319e+00,2.607777e-02,-8.563238e-02
3.0749999999999997,3.440644e-01,1.334826e-01,1.009747e+00,2.653329e-02,-9.307397e-02
3.15,3.535478e-01,1.368216e-01,1.024860e+00,2.692049e-02,-9.874264e-02
3.225,3.628421e-01,1.404324e-01,1.022662e+00,2.723268e-02,-1.067492e-01
3.3,3.714153e-01,1.443027e-01,1.042380e+00,2.769129e-02,-1.091292e-01
3.375,3.794454e-01,1.480841e-01,1.040764e+00,2.817867e-02,-1.097637e-01
3.4499999999999997,3.874922e-01,1.520449e-01,1.019651e+00,2.867864e-02,-1.076371e-01
3.525,3.947069e-01,1.555379e-01,9.998038e-01,2.924892e-02,-1.050409e-01
3.5999999999999996,4.035830e-01,1.590633e-01,9.866520e-01,2.969837e-02,-1.018749e-01
3.675,4.127876e-01,1.625165e-01,9.870256e-01,3.006604e-02,-9.691064e-02
3.75,4.214452e-01,1.657762e-01,9.971547e-01,3.052741e-02,-9.021068e-02
