lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,1.853462e-02,8.170833e-03,2.696005e-01,4.958726e-03,-8.034297e-04
0.15,3.116338e-02,1.653243e-02,4.156941e-01,9.860652e-03,-1.910987e-02
0.22499999999999998,4.471848e-02,2.450671e-02,5.362275e-01,1.407122e-02,-3.381714e-02
0.3,5.489251e-02,3.235517e-02,7.332806e-01,1.890303e-02,-5.120973e-02
0.375,6.523629e-02,4.087722e-02,8.835904e-01,2.353291e-02,-6.085896e-02
0.44999999999999996,7.227037e-02,4.772461e-02,1.075995e+00,2.730799e-02,-7.138627e-02
0.525,7.841019e-02,5.482315e-02,1.231221e+00,3.148077e-02,-8.667220e-02
0.6,8.510762e-02,6.173973e-02,1.409281e+00,3.603543e-02,-9.767630e-02
0.6749999999999999,9.137511e-02,6.969691e-02,1.623632e+00,4.121942e-02,-1.040496e-01
0.75,1.016220e-01,7.815611e-02,1.787952e+00,4.698221e-02,-1.094576e-01
0.825,1.105698e-01,8.651058e-02,1.958971e+00,5.249972e-02,-1.114877e-01
0.8999999999999999,1.185153e-01,9.409252e-02,2.165983e+00,5.799218e-02,-1.123505e-01
0.975,1.276934e-01,1.008368e-01,2.330732e+00,6.288596e-02,-1.122995e-01
1.05,1.380967e-01,1.072344e-01,2.525077e+00,6.741350e-02,-1.107418e-01
1.125,1.457890e-01,1.138049e-01,2.703075e+00,7.261063e-02,-1.294850e-01
1.2,1.599936e-01,1.211402e-01,2.922675e+00,7.825465e-02,-1.428474e-01
1.275,1.718734e-01,1.281263e-01,3.136407e+00,8.344073e-02,-1.578899e-01
1.3499999999999999,1.833729e-01,1.352401e-01,3.367358e+00,8.870838e-02,-1.749799e-01
1.425,1.956621e-01,1.428074e-01,3.593050e+00,9.474225e-02,-1.884332e-01
1.5,2.079689e-01,1.500208e-01,3.817971e+00,1.004939e-01,-1.951063e-01
1.575,2.179096e-01,1.567732e-01,4.023739e+00,1.064921e-01,-1.969043e-01
1.65,2.262689e-01,1.631254e-01,4.263132e+00,1.120947e-01,-1.966159e-01
1.7249999999999999,2.340595e-01,1.684432e-01,4.503872e+00,1.172327e-01,-2.039785e-01
1.7999999999999998,2.400222e-01,1.732291e-01,4.703865e+00,1.220488e-01,-2.145727e-01
1.875,2.485239e-01,1.792118e-01,4.965352e+00,1.273940e-01,-2.231241e-01
1.95,2.582993e-01,1.859179e-01,5.168627e+00,1.330067e-01,-2.342302e-01
2.025,2.657403e-01,1.918135e-01,5.374062e+00,1.380778e-01,-2.471102e-01
2.1,2.776356e-01,1.971201e-01,5.584120e+00,1.429397e-01,-2.596076e-01
2.175,2.888601e-01,2.035395e-01,5.795956e+00,1.484786e-01,-2.726716e-01
2.25,3.051556e-01,2.100842e-01,5.967171e+00,1.543810e-01,-2.882108e-01
2.3249999999999997,3.186075e-01,2.159710e-01,6.132836e+00,1.600849e-01,-3.140710e-01
2.4,3.302404e-01,2.232665e-01,6.335866e+00,1.667008e-01,-3.386961e-01
2.475,3.388065e-01,2.320358e-01,6.568793e+00,1.733965e-01,-3.605058e-01
2.55,3.491555e-01,2.414279e-01,6.720050e+00,1.803821e-01,-3.860040e-01
2.625,3.604136e-01,2.511924e-01,6.907004e+00,1.875200e-01,-4.234223e-01
2.6999999999999997,3.699637e-01,2.604138e-01,7.121518e+00,1.941225e-01,-4.564067e-01
2.775,3.852283e-01,2.691637e-01,7.359202e+00,2.005795e-01,-4.940499e-01
2.85,4.017145e-01,2.771961e-01,7.601106e+00,2.069589e-01,-5.272315e-01
2.925,4.163312e-01,2.842983e-01,7.805989e+00,2.128700e-01,-5.729884e-01
3.0,4.290331e-01,2.911786e-01,8.065987e+00,2.192418e-01,-6.025654e-01
3.0749999999999997,4.430108e-01,2.991974e-01,8.273792e+00,2.258450e-01,-6.348864e-01
3.15,4.544585e-01,3.053598e-01,8.508517e+00,2.317232e-01,-6.704491e-01
3.225,4.669847e-01,3.116657e-01,8.709651e+00,2.375637e-01,-7.064156e-01
3.3,4.767011e-01,3.181564e-01,8.936212e+00,2.439664e-01,-7.499235e-01
3.375,4.876065e-01,3.246798e-01,9.137881e+00,2.496086e-01,-7.881649e-01
3.4499999999999997,4.992656e-01,3.304337e-01,9.298887e+00,2.550854e-01,-8.312596e-01
3.525,5.066063e-01,3.372890e-01,9.484720e+00,2.616241e-01,-8.633978e-01
3.5999999999999996,5.102990e-01,3.431195e-01,9.594993e+00,2.679612e-01,-9.018741e-01
3.675,5.163664e-01,3.492230e-01,9.738732e+00,2.732382e-01,-9.431716e-01
3.75,5.243747e-01,3.557516e-01,9.908078e+00,2.794842e-01,-9.900836e-01
