lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,7.201712e-03,4.093887e-03,2.667924e-01,2.229245e-03,1.842988e-03
0.15,1.386230e-02,8.287164e-03,3.549968e-01,4.346200e-03,-3.571040e-03
0.22499999999999998,2.104375e-02,1.262939e-02,4.259622e-01,6.557308e-03,-7.162017e-03
0.3,2.858540e-02,1.668715e-02,5.233309e-01,8.580626e-03,-7.766933e-03
0.375,3.575858e-02,2.069352e-02,5.733650e-01,1.067630e-02,-1.005784e-02
0.44999999999999996,4.197964e-02,2.480315e-02,6.458975e-01,1.277546e-02,-7.493545e-03
0.525,4.766967e-02,2.859120e-02,7.058728e-01,1.462049e-02,-4.542112e-03
0.6,5.388415e-02,3.188435e-02,7.783635e-01,1.616083e-02,-4.475933e-03
0.6749999999999999,6.000378e-02,3.608505e-02,8.685307e-01,1.805596e-02,-5.734159e-03
0.75,6.633564e-02,3.983908e-02,9.039332e-01,1.982891e-02,-4.637197e-03
0.825,7.259201e-02,4.335798e-02,9.856095e-01,2.147977e-02,-3.485985e-03
0.8999999999999999,7.839419e-02,4.643445e-02,1.077737e+00,2.303023e-02,-1.383978e-03
0.975,8.336899e-02,4.978052e-02,1.125372e+00,2.487397e-02,9.223471e-04
1.05,8.838659e-02,5.354063e-02,1.175464e+00,2.709530e-02,-4.387314e-04
1.125,9.323235e-02,5.718699e-02,1.211190e+00,2.891462e-02,2.346361e-04
1.2,9.784114e-02,6.027425e-02,1.260173e+00,3.035778e-02,-8.761357e-04
1.275,1.014782e-01,6.284775e-02,1.330557e+00,3.123253e-02,-2.674372e-03
1.3499999999999999,1.060274e-01,6.538115e-02,1.397632e+00,3.240095e-02,-1.559477e-03
1.425,1.095864e-01,6.730919e-02,1.415871e+00,3.310067e-02,4.177480e-03
1.5,1.136430e-01,6.833448e-02,1.487424e+00,3.333171e-02,9.998197e-03
1.575,1.174638e-01,6.914022e-02,1.533774e+00,3.322637e-02,1.274925e-02
1.65,1.221928e-01,7.012543e-02,1.597507e+00,3.321850e-02,1.626644e-02
1.7249999999999999,1.252080e-01,7.091901e-02,1.617641e+00,3.306187e-02,1.731501e-02
1.7999999999999998,1.286250e-01,7.213220e-02,1.674431e+00,3.316855e-02,1.727737e-02
1.875,1.324560e-01,7.359537e-02,1.668416e+00,3.321721e-02,1.320197e-02
1.95,1.358672e-01,7.623877e-02,1.679534e+00,3.403417e-02,1.268173e-02
2.025,1.388729e-01,7.860597e-02,1.735004e+00,3.464330e-02,8.017895e-03
2.1,1.417536e-01,8.062459e-02,1.794315e+00,3.494651e-02,6.010069e-06
2.175,1.439860e-01,8.251950e-02,1.845061e+00,3.490138e-02,-4.929248e-03
2.25,1.456468e-01,8.501562e-02,1.895323e+00,3.502373e-02,-8.783646e-03
2.3249999999999997,1.472025e-01,8.770812e-02,1.931195e+00,3.514664e-02,-1.473505e-02
2.4,1.489060e-01,9.051577e-02,1.956509e+00,3.527636e-02,-1.774832e-02
2.475,1.508694e-01,9.348363e-02,1.978782e+00,3.563584e-02,-2.224254e-02
2.55,1.520049e-01,9.691648e-02,2.027160e+00,3.624192e-02,-2.391733e-02
2.625,1.543420e-01,9.953431e-02,2.061667e+00,3.684655e-02,-2.608201e-02
2.6999999999999997,1.556562e-01,1.018586e-01,2.062283e+00,3.734171e-02,-2.677920e-02
2.775,1.575090e-01,1.041125e-01,2.082978e+00,3.796592e-02,-2.216905e-02
2.85,1.595729e-01,1.067470e-01,2.122811e+00,3.862683e-02,-1.806524e-02
2.925,1.622999e-01,1.096308e-01,2.118863e+00,3.952625e-02,-1.285856e-02
3.0,1.658969e-01,1.128397e-01,2.097513e+00,4.053386e-02,-1.093575e-02
3.0749999999999997,1.696054e-01,1.153958e-01,2.073109e+00,4.114906e-02,-1.074305e-02
3.15,1.726427e-01,1.175967e-01,2.078146e+00,4.151854e-02,-1.124068e-02
3.225,1.747531e-01,1.197567e-01,2.054791e+00,4.173717e-02,-8.767663e-03
3.3,1.771050e-01,1.220691e-01,2.079594e+00,4.214711e-02,-8.506719e-03
3.375,1.783536e-01,1.246220e-01,2.088969e+00,4.269669e-02,-5.529071e-03
3.4499999999999997,1.790273e-01,1.275412e-01,2.079754e+00,4.326907e-02,-5.082452e-03
3.525,1.812470e-01,1.305431e-01,2.131832e+00,4.390512e-02,-6.430557e-03
3.5999999999999996,1.835811e-01,1.336543e-01,2.160110e+00,4.441951e-02,-7.875562e-03
3.675,1.845827e-01,1.366521e-01,2.163561e+00,4.506537e-02,-6.356763e-03
3.75,1.852699e-01,1.402211e-01,2.207622e+00,4.590010e-02,-3.525650e-03
