lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,3.066099e-02,1.765956e-02,2.517424e-01,5.645579e-03,-1.403208e-03
0.15,6.246324e-02,3.483361e-02,4.314997e-01,1.076536e-02,-2.207421e-02
0.22499999999999998,9.440863e-02,5.325789e-02,5.974438e-01,1.633138e-02,-3.828237e-02
0.3,1.260856e-01,7.240062e-02,7.421238e-01,2.231865e-02,-4.582772e-02
0.375,1.578069e-01,9.439100e-02,8.534533e-01,2.810061e-02,-4.248971e-02
0.44999999999999996,1.907789e-01,1.178475e-01,9.717392e-01,3.369142e-02,-4.204265e-02
0.525,2.190978e-01,1.422951e-01,1.081758e+00,3.901023e-02,-5.070936e-02
0.6,2.425111e-01,1.687309e-01,1.195179e+00,4.370751e-02,-4.815239e-02
0.6749999999999999,2.639395e-01,1.964013e-01,1.365566e+00,4.869679e-02,-2.940403e-02
0.75,2.824474e-01,2.269837e-01,1.478805e+00,5.395305e-02,-1.012660e-02
0.825,2.947744e-01,2.569669e-01,1.571433e+00,5.941709e-02,9.730821e-03
0.8999999999999999,3.119714e-01,2.889139e-01,1.685499e+00,6.518729e-02,2.030038e-02
0.975,3.258881e-01,3.184038e-01,1.831346e+00,7.108249e-02,3.683291e-02
1.05,3.417197e-01,3.444601e-01,1.982537e+00,7.702691e-02,4.583023e-02
1.125,3.618068e-01,3.719902e-01,2.153390e+00,8.312199e-02,4.451983e-02
1.2,3.877212e-01,3.980352e-01,2.326880e+00,8.881742e-02,3.638156e-02
1.275,4.256539e-01,4.268736e-01,2.488579e+00,9.449358e-02,2.832912e-02
1.3499999999999999,4.615806e-01,4.559041e-01,2.661010e+00,1.004347e-01,1.408492e-02
1.425,4.966445e-01,4.848951e-01,2.790554e+00,1.054865e-01,2.722515e-02
1.5,5.279270e-01,5.161119e-01,2.946072e+00,1.108013e-01,3.119795e-02
1.575,5.650869e-01,5.458453e-01,3.156821e+00,1.164531e-01,4.669922e-02
1.65,6.050806e-01,5.751513e-01,3.311997e+00,1.221914e-01,6.382803e-02
1.7249999999999999,6.463794e-01,6.048236e-01,3.422503e+00,1.277879e-01,7.909183e-02
1.7999999999999998,6.815543e-01,6.368498e-01,3.573783e+00,1.332613e-01,9.159433e-02
1.875,7.145494e-01,6.676748e-01,3.706427e+00,1.379687e-01,1.153298e-01
1.95,7.368848e-01,6.980587e-01,3.803848e+00,1.431387e-01,1.355614e-01
2.025,7.604069e-01,7.299802e-01,3.900474e+00,1.477634e-01,1.591304e-01
2.1,7.893553e-01,7.608962e-01,4.034228e+00,1.530773e-01,1.834674e-01
2.175,8.154214e-01,7.923611e-01,4.166132e+00,1.573916e-01,2.152862e-01
2.25,8.406043e-01,8.242315e-01,4.268985e+00,1.615050e-01,2.499794e-01
2.3249999999999997,8.674881e-01,8.567724e-01,4.375027e+00,1.660771e-01,2.659725e-01
2.4,8.943072e-01,8.870727e-01,4.536625e+00,1.702282e-01,2.938087e-01
2.475,9.232798e-01,9.171607e-01,4.688797e+00,1.739904e-01,3.355064e-01
2.55,9.511236e-01,9.466458e-01,4.811468e+00,1.765561e-01,3.767449e-01
2.625,9.778190e-01,9.822073e-01,4.945126e+00,1.797734e-01,4.292610e-01
2.6999999999999997,1.008722e+00,1.018546e+00,5.066963e+00,1.818974e-01,4.849966e-01
2.775,1.046703e+00,1.053427e+00,5.243444e+00,1.839922e-01,5.410104e-01
2.85,1.086815e+00,1.088888e+00,5.414841e+00,1.853443e-01,5.927432e-01
2.925,1.131680e+00,1.123228e+00,5.599538e+00,1.871042e-01,6.435336e-01
3.0,1.179568e+00,1.155596e+00,5.832445e+00,1.889915e-01,7.043334e-01
3.0749999999999997,1.220384e+00,1.189547e+00,6.009921e+00,1.909844e-01,7.757192e-01
3.15,1.257028e+00,1.221039e+00,6.210696e+00,1.931088e-01,8.533946e-01
3.225,1.293820e+00,1.251712e+00,6.418233e+00,1.958675e-01,9.276257e-01
3.3,1.325959e+00,1.282474e+00,6.649960e+00,1.985625e-01,9.953957e-01
3.375,1.357559e+00,1.315828e+00,6.957376e+00,2.002537e-01,1.067715e+00
3.4499999999999997,1.383695e+00,1.348654e+00,7.214562e+00,2.015834e-01,1.145985e+00
3.525,1.403440e+00,1.380384e+00,7.474382e+00,2.034807e-01,1.228834e+00
3.5999999999999996,1.419401e+00,1.409707e+00,7.751845e+00,2.052909e-01,1.311561e+00
3.675,1.437022e+00,1.439136e+00,7.963071e+00,2.073556e-01,1.408177e+00
3.75,1.458270e+00,1.466343e+00,8.213530e+00,2.096345e-01,1.488608e+00
