lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,1.054369e-02,4.405859e-03,1.190688e-01,2.550612e-03,4.137302e-03
0.15,1.711008e-02,8.937163e-03,1.993812e-01,5.311237e-03,-2.292520e-03
0.22499999999999998,2.374995e-02,1.336321e-02,2.650337e-01,8.030963e-03,-4.014207e-03
0.3,3.035661e-02,1.814087e-02,3.543532e-01,1.104604e-02,-9.179748e-05
0.375,3.906159e-02,2.307309e-02,4.287302e-01,1.426160e-02,4.345473e-03
0.44999999999999996,4.651267e-02,2.712730e-02,5.003391e-01,1.707680e-02,8.048294e-03
0.525,5.426837e-02,3.151950e-02,6.042158e-01,2.035687e-02,1.230127e-02
0.6,6.239718e-02,3.654083e-02,6.830520e-01,2.414894e-02,1.965224e-02
0.6749999999999999,6.903037e-02,4.197900e-02,7.732811e-01,2.812157e-02,2.697132e-02
0.75,7.504929e-02,4.694327e-02,8.822013e-01,3.172052e-02,3.371430e-02
0.825,8.292520e-02,5.277965e-02,9.829893e-01,3.548392e-02,4.084637e-02
0.8999999999999999,8.985184e-02,5.864788e-02,1.097890e+00,3.946978e-02,4.758489e-02
0.975,9.687111e-02,6.424134e-02,1.225172e+00,4.359920e-02,5.354248e-02
1.05,1.032184e-01,7.039850e-02,1.345412e+00,4.816688e-02,6.488317e-02
1.125,1.102197e-01,7.673210e-02,1.467614e+00,5.278706e-02,7.897332e-02
1.2,1.177609e-01,8.294763e-02,1.597899e+00,5.756825e-02,8.805603e-02
1.275,1.245597e-01,8.887594e-02,1.721265e+00,6.217727e-02,9.936911e-02
1.3499999999999999,1.318920e-01,9.487161e-02,1.840629e+00,6.671820e-02,1.125719e-01
1.425,1.391170e-01,1.006624e-01,1.997734e+00,7.137496e-02,1.237866e-01
1.5,1.484754e-01,1.062563e-01,2.113346e+00,7.626503e-02,1.296693e-01
1.575,1.553716e-01,1.120305e-01,2.231807e+00,8.127990e-02,1.365349e-01
1.65,1.617058e-01,1.180157e-01,2.354802e+00,8.642651e-02,1.482462e-01
1.7249999999999999,1.690620e-01,1.237489e-01,2.461085e+00,9.173003e-02,1.574097e-01
1.7999999999999998,1.755797e-01,1.295578e-01,2.576405e+00,9.704305e-02,1.644072e-01
1.875,1.820391e-01,1.357965e-01,2.709901e+00,1.025541e-01,1.732403e-01
1.95,1.862415e-01,1.417933e-01,2.851288e+00,1.080558e-01,1.812074e-01
2.025,1.917576e-01,1.476583e-01,2.994700e+00,1.135165e-01,1.870487e-01
2.1,1.968343e-01,1.541005e-01,3.151070e+00,1.196625e-01,1.955579e-01
2.175,2.025536e-01,1.604313e-01,3.294218e+00,1.260971e-01,2.044683e-01
2.25,2.086872e-01,1.664866e-01,3.430734e+00,1.319784e-01,2.103795e-01
2.3249999999999997,2.164015e-01,1.731730e-01,3.575042e+00,1.384437e-01,2.171115e-01
2.4,2.230151e-01,1.798788e-01,3.714917e+00,1.452184e-01,2.258765e-01
2.475,2.311008e-01,1.859242e-01,3.856474e+00,1.514418e-01,2.336609e-01
2.55,2.377316e-01,1.925812e-01,4.002988e+00,1.576464e-01,2.409569e-01
2.625,2.476295e-01,2.000994e-01,4.157934e+00,1.646110e-01,2.493557e-01
2.6999999999999997,2.555378e-01,2.073480e-01,4.321408e+00,1.712676e-01,2.594875e-01
2.775,2.648231e-01,2.142416e-01,4.476674e+00,1.780920e-01,2.667126e-01
2.85,2.749526e-01,2.213549e-01,4.620453e+00,1.850496e-01,2.743220e-01
2.925,2.840321e-01,2.284175e-01,4.775859e+00,1.921032e-01,2.802701e-01
3.0,2.921139e-01,2.356997e-01,4.942021e+00,1.988828e-01,2.872373e-01
3.0749999999999997,2.981284e-01,2.433339e-01,5.103526e+00,2.060300e-01,2.948243e-01
3.15,3.074321e-01,2.505900e-01,5.264739e+00,2.126170e-01,3.014726e-01
3.225,3.158540e-01,2.579669e-01,5.423301e+00,2.189458e-01,3.040859e-01
3.3,3.220094e-01,2.651721e-01,5.600556e+00,2.254746e-01,3.097026e-01
3.375,3.271793e-01,2.733318e-01,5.765696e+00,2.326426e-01,3.138797e-01
3.4499999999999997,3.348318e-01,2.814256e-01,5.920716e+00,2.399362e-01,3.177316e-01
3.525,3.425541e-01,2.901473e-01,6.055719e+00,2.478486e-01,3.213133e-01
3.5999999999999996,3.484331e-01,2.992762e-01,6.209585e+00,2.560009e-01,3.218140e-01
3.675,3.539615e-01,3.074122e-01,6.372888e+00,2.639741e-01,3.225745e-01
3.75,3.579577e-01,3.156481e-01,6.536252e+00,2.720486e-01,3.210654e-01
