lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,7.026553e-03,4.529702e-03,7.826065e-02,7.276208e-04,1.234517e-03
0.15,1.231936e-02,9.613699e-03,1.452791e-01,1.582070e-03,-5.838147e-03
0.22499999999999998,1.727982e-02,1.425948e-02,2.079727e-01,2.482298e-03,-1.144341e-02
0.3,2.162329e-02,1.923430e-02,2.691043e-01,3.403295e-03,-1.534519e-02
0.375,2.663645e-02,2.449322e-02,3.211808e-01,4.363312e-03,-2.057852e-02
0.44999999999999996,3.102202e-02,2.973678e-02,3.744750e-01,5.309812e-03,-2.678587e-02
0.525,3.589142e-02,3.517288e-02,4.329938e-01,6.247299e-03,-3.241716e-02
0.6,4.080169e-02,4.093653e-02,4.949645e-01,7.119064e-03,-3.937857e-02
0.6749999999999999,4.609649e-02,4.647957e-02,5.515012e-01,7.966214e-03,-4.657141e-02
0.75,4.987245e-02,5.179444e-02,6.111094e-01,8.822933e-03,-5.655209e-02
0.825,5.462280e-02,5.737114e-02,6.636110e-01,9.614863e-03,-6.522673e-02
0.8999999999999999,5.840278e-02,6.277805e-02,7.275874e-01,1.034868e-02,-7.286085e-02
0.975,6.190334e-02,6.832193e-02,7.975162e-01,1.113756e-02,-8.261631e-02
1.05,6.555610e-02,7.380089e-02,8.661871e-01,1.188234e-02,-9.137604e-02
1.125,7.016254e-02,7.980465e-02,9.373060e-01,1.266756e-02,-1.031215e-01
1.2,7.402616e-02,8.596777e-02,1.017716e+00,1.340730e-02,-1.157573e-01
1.275,7.858267e-02,9.162729e-02,1.107346e+00,1.410674e-02,-1.267013e-01
1.3499999999999999,8.299963e-02,9.691974e-02,1.204231e+00,1.473788e-02,-1.389132e-01
1.425,8.716495e-02,1.024183e-01,1.307713e+00,1.535568e-02,-1.515588e-01
1.5,9.055480e-02,1.077459e-01,1.403461e+00,1.597104e-02,-1.624197e-01
1.575,9.346760e-02,1.127323e-01,1.485471e+00,1.658450e-02,-1.752685e-01
1.65,9.735795e-02,1.180562e-01,1.573616e+00,1.729031e-02,-1.899324e-01
1.7249999999999999,1.014430e-01,1.233251e-01,1.667614e+00,1.804911e-02,-2.037088e-01
1.7999999999999998,1.057292e-01,1.286160e-01,1.766777e+00,1.882989e-02,-2.201528e-01
1.875,1.097747e-01,1.336510e-01,1.863615e+00,1.952558e-02,-2.367642e-01
1.95,1.135547e-01,1.384026e-01,1.958669e+00,2.017328e-02,-2.519948e-01
2.025,1.182667e-01,1.430868e-01,2.048181e+00,2.081419e-02,-2.684561e-01
2.1,1.236155e-01,1.480896e-01,2.140916e+00,2.143411e-02,-2.822782e-01
2.175,1.282933e-01,1.531916e-01,2.235926e+00,2.208733e-02,-2.975477e-01
2.25,1.334588e-01,1.579542e-01,2.329122e+00,2.267261e-02,-3.114512e-01
2.3249999999999997,1.387458e-01,1.630422e-01,2.418542e+00,2.328630e-02,-3.265501e-01
2.4,1.440746e-01,1.679625e-01,2.499098e+00,2.395302e-02,-3.414742e-01
2.475,1.504388e-01,1.736174e-01,2.587093e+00,2.458641e-02,-3.556031e-01
2.55,1.572476e-01,1.793595e-01,2.673145e+00,2.520659e-02,-3.716037e-01
2.625,1.636810e-01,1.851478e-01,2.758095e+00,2.581956e-02,-3.866622e-01
2.6999999999999997,1.695746e-01,1.912989e-01,2.837885e+00,2.643498e-02,-4.021661e-01
2.775,1.755082e-01,1.972238e-01,2.921940e+00,2.703344e-02,-4.178808e-01
2.85,1.827674e-01,2.034827e-01,3.002626e+00,2.760721e-02,-4.306723e-01
2.925,1.900490e-01,2.094492e-01,3.060807e+00,2.813475e-02,-4.415168e-01
3.0,1.965835e-01,2.157680e-01,3.107963e+00,2.872097e-02,-4.526002e-01
3.0749999999999997,2.034731e-01,2.226148e-01,3.170770e+00,2.935911e-02,-4.623447e-01
3.15,2.100276e-01,2.291417e-01,3.236564e+00,3.009886e-02,-4.741283e-01
3.225,2.164403e-01,2.361549e-01,3.307846e+00,3.080228e-02,-4.901731e-01
3.3,2.240184e-01,2.438588e-01,3.380038e+00,3.147080e-02,-5.047028e-01
3.375,2.326148e-01,2.526423e-01,3.456199e+00,3.213932e-02,-5.191131e-01
3.4499999999999997,2.403855e-01,2.618584e-01,3.533015e+00,3.290142e-02,-5.365937e-01
3.525,2.481838e-01,2.705398e-01,3.617474e+00,3.369428e-02,-5.511666e-01
3.5999999999999996,2.557608e-01,2.800440e-01,3.704005e+00,3.458080e-02,-5.676489e-01
3.675,2.628588e-01,2.896679e-01,3.802912e+00,3.553225e-02,-5.840335e-01
3.75,2.700812e-01,2.986886e-01,3.876800e+00,3.650291e-02,-6.008733e-01
