lag time [sec], MSD-longitudinal [um^2],MSD-transverse [um^2],MSAD-longitudinal [rad^2], MSAD-transverse [rad^2],MLAD [um x rad]
0.075,2.129553e-01,4.843450e-03,0.000000e+00,0.000000e+00,-9.923801e-03
0.15,2.264905e-01,9.103180e-03,2.565699e-01,7.942847e-04,-2.022395e-02
0.22499999999999998,2.502829e-01,1.341292e-02,3.145293e-01,1.455952e-03,-6.992314e-03
0.3,2.960934e-01,1.821358e-02,3.881553e-01,2.128768e-03,-6.321120e-03
0.375,2.802455e-01,2.321333e-02,4.492477e-01,2.855796e-03,-1.098924e-02
0.44999999999999996,2.763143e-01,2.786664e-02,5.529755e-01,3.370548e-03,-1.499917e-02
0.525,3.146668e-01,3.296706e-02,6.142844e-01,3.916364e-03,-3.129244e-04
0.6,3.080613e-01,3.777960e-02,6.881613e-01,4.505895e-03,5.988329e-03
0.6749999999999999,3.136850e-01,4.225331e-02,7.879233e-01,5.151414e-03,-6.066138e-03
0.75,3.215072e-01,4.697366e-02,8.570324e-01,5.823667e-03,-1.037732e-02
0.825,3.285487e-01,5.154752e-02,9.303919e-01,6.485885e-03,-1.925914e-02
0.8999999999999999,3.330230e-01,5.555237e-02,1.023278e+00,7.063741e-03,-3.312667e-02
0.975,3.761081e-01,6.001617e-02,1.078164e+00,7.673353e-03,-2.827839e-02
1.05,3.713930e-01,6.404025e-02,1.129788e+00,8.286585e-03,-4.033925e-02
1.125,3.728078e-01,6.828021e-02,1.187330e+00,8.816183e-03,-3.951525e-02
1.2,3.848870e-01,7.207456e-02,1.231966e+00,9.310615e-03,-7.138962e-02
1.275,3.857452e-01,7.636352e-02,1.235323e+00,9.906923e-03,-6.197473e-02
1.3499999999999999,3.827436e-01,7.956990e-02,1.294073e+00,1.048061e-02,-8.659518e-02
1.425,4.139169e-01,8.246343e-02,1.298436e+00,1.109152e-02,-8.792672e-02
1.5,4.036688e-01,8.483009e-02,1.306880e+00,1.187348e-02,-1.049803e-01
1.575,4.543219e-01,8.760233e-02,1.297398e+00,1.259209e-02,-1.032603e-01
1.65,4.634705e-01,9.099505e-02,1.286927e+00,1.317929e-02,-1.095051e-01
1.7249999999999999,4.825413e-01,9.473532e-02,1.227405e+00,1.366404e-02,-1.264979e-01
1.7999999999999998,5.059168e-01,9.869995e-02,1.243231e+00,1.421712e-02,-1.340111e-01
1.875,5.028034e-01,1.028517e-01,1.228132e+00,1.479798e-02,-1.374618e-01
1.95,5.166372e-01,1.064149e-01,1.218515e+00,1.552810e-02,-1.526959e-01
2.025,5.195180e-01,1.100029e-01,1.200331e+00,1.619915e-02,-1.683902e-01
2.1,5.152561e-01,1.131801e-01,1.218145e+00,1.685718e-02,-1.704490e-01
2.175,5.478335e-01,1.156752e-01,1.208361e+00,1.752396e-02,-1.681446e-01
2.25,5.169115e-01,1.171821e-01,1.177021e+00,1.810938e-02,-1.815963e-01
2.3249999999999997,5.552549e-01,1.194189e-01,1.166959e+00,1.882282e-02,-1.908625e-01
2.4,5.587411e-01,1.209993e-01,1.167718e+00,1.960979e-02,-2.126471e-01
2.475,5.433506e-01,1.218376e-01,1.149745e+00,2.042122e-02,-2.193806e-01
2.55,5.901367e-01,1.222862e-01,1.183892e+00,2.129948e-02,-2.289853e-01
2.625,5.978531e-01,1.229072e-01,1.209140e+00,2.217957e-02,-2.213649e-01
2.6999999999999997,5.852095e-01,1.233466e-01,1.255449e+00,2.311351e-02,-2.404036e-01
2.775,5.971670e-01,1.242972e-01,1.256860e+00,2.401000e-02,-2.145009e-01
2.85,5.936017e-01,1.252687e-01,1.318885e+00,2.493967e-02,-2.284122e-01
2.925,5.962667e-01,1.255095e-01,1.354693e+00,2.590320e-02,-2.403627e-01
3.0,6.276866e-01,1.259989e-01,1.426200e+00,2.677358e-02,-2.180076e-01
3.0749999999999997,6.401757e-01,1.265269e-01,1.457892e+00,2.762477e-02,-2.249695e-01
3.15,6.451940e-01,1.265819e-01,1.506674e+00,2.851750e-02,-2.433071e-01
3.225,6.499554e-01,1.273907e-01,1.563649e+00,2.941173e-02,-2.617176e-01
3.3,6.538640e-01,1.281292e-01,1.624074e+00,3.042623e-02,-2.645028e-01
3.375,6.537893e-01,1.283790e-01,1.640196e+00,3.142942e-02,-2.856298e-01
3.4499999999999997,6.800852e-01,1.293377e-01,1.649906e+00,3.247805e-02,-2.839337e-01
3.525,7.141436e-01,1.298621e-01,1.662807e+00,3.340066e-02,-2.990734e-01
3.5999999999999996,6.960103e-01,1.307707e-01,1.682911e+00,3.430678e-02,-3.238256e-01
3.675,7.175809e-01,1.308486e-01,1.686107e+00,3.530184e-02,-3.538395e-01
3.75,7.272000e-01,1.311711e-01,1.732304e+00,3.628882e-02,-3.749601e-01
