lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,4.300588e-02,1.695192e-02,0.000000e+00,0.000000e+00,1.201518e-03
0.15,6.948400e-02,3.255432e-02,3.386410e-01,4.197051e-03,2.446895e-02
0.22499999999999998,9.595136e-02,4.672074e-02,5.733243e-01,8.617886e-03,2.979993e-02
0.3,1.233445e-01,6.043644e-02,8.506406e-01,1.352600e-02,4.635761e-02
0.375,1.460026e-01,7.411030e-02,1.129543e+00,1.826358e-02,5.398423e-02
0.44999999999999996,1.722863e-01,8.350677e-02,1.424066e+00,2.299343e-02,6.894952e-02
0.525,1.872880e-01,9.160788e-02,1.725294e+00,2.789408e-02,8.342879e-02
0.6,2.140445e-01,9.640464e-02,1.963488e+00,3.275752e-02,8.728888e-02
0.6749999999999999,2.446367e-01,1.022257e-01,2.248490e+00,3.762114e-02,9.927239e-02
0.75,2.724912e-01,1.075059e-01,2.540063e+00,4.287134e-02,8.600220e-02
0.825,3.067475e-01,1.135477e-01,2.790685e+00,4.796197e-02,8.169759e-02
0.8999999999999999,3.358740e-01,1.191427e-01,2.981828e+00,5.327796e-02,7.868275e-02
0.975,3.606336e-01,1.234076e-01,3.227427e+00,5.856761e-02,7.250721e-02
1.05,3.803022e-01,1.273627e-01,3.517804e+00,6.380122e-02,6.152151e-02
1.125,3.958443e-01,1.325176e-01,3.743675e+00,6.886505e-02,4.855536e-02
1.2,4.217475e-01,1.381330e-01,4.021930e+00,7.376734e-02,3.551685e-02
1.275,4.391898e-01,1.431489e-01,4.308756e+00,7.865495e-02,2.841442e-03
1.3499999999999999,4.562518e-01,1.488944e-01,4.642537e+00,8.372135e-02,-3.279103e-02
1.425,4.772102e-01,1.552506e-01,4.885842e+00,8.838717e-02,-6.587776e-02
1.5,4.935739e-01,1.604753e-01,5.232040e+00,9.303459e-02,-9.488954e-02
1.575,5.132290e-01,1.676821e-01,5.552758e+00,9.792232e-02,-1.311052e-01
1.65,5.264466e-01,1.723852e-01,5.871100e+00,1.038014e-01,-1.737127e-01
1.7249999999999999,5.418944e-01,1.769103e-01,6.151269e+00,1.095670e-01,-2.062630e-01
1.7999999999999998,5.667025e-01,1.835239e-01,6.512204e+00,1.158081e-01,-2.314959e-01
1.875,5.980217e-01,1.916798e-01,6.861382e+00,1.219221e-01,-2.557637e-01
1.95,6.304682e-01,1.990761e-01,7.256779e+00,1.284225e-01,-2.838586e-01
2.025,6.581866e-01,2.049557e-01,7.647695e+00,1.358302e-01,-3.188541e-01
2.1,6.914025e-01,2.086580e-01,8.066678e+00,1.435472e-01,-3.440680e-01
2.175,7.237604e-01,2.140536e-01,8.482983e+00,1.515245e-01,-3.723670e-01
2.25,7.571794e-01,2.172832e-01,8.884409e+00,1.600774e-01,-3.998575e-01
2.3249999999999997,7.975297e-01,2.189809e-01,9.251542e+00,1.694497e-01,-4.174188e-01
2.4,8.391627e-01,2.194212e-01,9.619120e+00,1.793989e-01,-4.362258e-01
2.475,8.718501e-01,2.197811e-01,9.905172e+00,1.891581e-01,-4.501448e-01
2.55,9.000227e-01,2.205200e-01,1.019202e+01,1.987617e-01,-4.724663e-01
2.625,9.243295e-01,2.210365e-01,1.050394e+01,2.086296e-01,-5.004206e-01
2.6999999999999997,9.362565e-01,2.207318e-01,1.084949e+01,2.181990e-01,-5.347046e-01
2.775,9.488387e-01,2.220534e-01,1.119831e+01,2.283583e-01,-5.864404e-01
2.85,9.709462e-01,2.254665e-01,1.162777e+01,2.384987e-01,-6.286771e-01
2.925,9.917328e-01,2.289647e-01,1.207708e+01,2.489379e-01,-6.680410e-01
3.0,1.008462e+00,2.349453e-01,1.254286e+01,2.596944e-01,-7.022778e-01
3.0749999999999997,1.017221e+00,2.419270e-01,1.294515e+01,2.699181e-01,-7.426622e-01
3.15,1.018784e+00,2.476195e-01,1.335381e+01,2.802970e-01,-7.682629e-01
3.225,1.022132e+00,2.528410e-01,1.379989e+01,2.900908e-01,-7.859144e-01
3.3,1.024598e+00,2.582245e-01,1.422120e+01,2.997956e-01,-8.211669e-01
3.375,1.020312e+00,2.636289e-01,1.461221e+01,3.101382e-01,-8.412873e-01
3.4499999999999997,1.034996e+00,2.700150e-01,1.496168e+01,3.205048e-01,-8.617051e-01
3.525,1.035222e+00,2.764369e-01,1.527398e+01,3.313456e-01,-8.745445e-01
3.5999999999999996,1.044548e+00,2.829784e-01,1.560053e+01,3.416806e-01,-8.927416e-01
3.675,1.053771e+00,2.927007e-01,1.584793e+01,3.520124e-01,-8.993723e-01
3.75,1.064238e+00,3.014066e-01,1.610094e+01,3.621782e-01,-9.008262e-01
