lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,2.564459e-02,4.630854e-03,0.000000e+00,0.000000e+00,-1.508641e-02
0.15,3.342372e-02,9.678435e-03,4.064468e-01,8.750379e-04,-6.878510e-03
0.22499999999999998,4.092793e-02,1.476846e-02,6.039202e-01,1.657766e-03,-1.104436e-02
0.3,4.893710e-02,1.968838e-02,8.058384e-01,2.603806e-03,-8.300160e-03
0.375,5.841112e-02,2.483453e-02,9.811516e-01,3.630069e-03,-9.681052e-03
0.44999999999999996,6.227225e-02,2.985900e-02,1.175309e+00,4.676160e-03,-5.389624e-03
0.525,6.768819e-02,3.467968e-02,1.309187e+00,5.652260e-03,-2.153386e-03
0.6,7.277696e-02,3.948897e-02,1.412064e+00,6.688253e-03,5.480494e-03
0.6749999999999999,8.131080e-02,4.453035e-02,1.534752e+00,7.710676e-03,1.581480e-02
0.75,8.778544e-02,4.956268e-02,1.594820e+00,8.644126e-03,4.249408e-03
0.825,9.293348e-02,5.414747e-02,1.736396e+00,9.536604e-03,2.622657e-03
0.8999999999999999,9.720638e-02,5.854900e-02,1.867088e+00,1.033001e-02,5.372581e-03
0.975,1.021542e-01,6.256589e-02,2.019212e+00,1.113107e-02,6.942952e-03
1.05,1.070531e-01,6.667624e-02,2.177247e+00,1.191205e-02,1.498805e-03
1.125,1.128618e-01,7.051122e-02,2.298522e+00,1.271770e-02,4.337783e-03
1.2,1.157179e-01,7.379029e-02,2.380766e+00,1.343264e-02,6.421726e-03
1.275,1.213370e-01,7.716195e-02,2.413139e+00,1.424811e-02,7.976581e-03
1.3499999999999999,1.295865e-01,8.026205e-02,2.532371e+00,1.495229e-02,9.320893e-03
1.425,1.344444e-01,8.342355e-02,2.585204e+00,1.558601e-02,4.345065e-03
1.5,1.378784e-01,8.653408e-02,2.672567e+00,1.623891e-02,5.666353e-03
1.575,1.433636e-01,8.949509e-02,2.716450e+00,1.688770e-02,5.628689e-03
1.65,1.486391e-01,9.316705e-02,2.785909e+00,1.744152e-02,-9.506665e-04
1.7249999999999999,1.498143e-01,9.711636e-02,2.824217e+00,1.814118e-02,6.506503e-03
1.7999999999999998,1.519138e-01,1.011432e-01,2.881622e+00,1.880910e-02,-8.676366e-05
1.875,1.547746e-01,1.059726e-01,2.947487e+00,1.938302e-02,-8.494700e-03
1.95,1.558805e-01,1.109628e-01,2.973105e+00,2.006993e-02,-1.635543e-02
2.025,1.634991e-01,1.160807e-01,3.042358e+00,2.078677e-02,-2.527218e-02
2.1,1.660549e-01,1.209093e-01,3.084757e+00,2.165661e-02,-3.435660e-02
2.175,1.743252e-01,1.259438e-01,3.211308e+00,2.259818e-02,-4.855267e-02
2.25,1.795119e-01,1.306444e-01,3.265876e+00,2.366008e-02,-5.901797e-02
2.3249999999999997,1.869967e-01,1.350345e-01,3.382865e+00,2.479257e-02,-7.805376e-02
2.4,1.895325e-01,1.398776e-01,3.449893e+00,2.598250e-02,-8.741070e-02
2.475,1.896580e-01,1.455862e-01,3.460140e+00,2.725350e-02,-1.082906e-01
2.55,1.959314e-01,1.512971e-01,3.572774e+00,2.847702e-02,-1.225662e-01
2.625,1.990461e-01,1.568096e-01,3.614782e+00,2.970547e-02,-1.374062e-01
2.6999999999999997,2.039648e-01,1.621690e-01,3.739987e+00,3.090250e-02,-1.537065e-01
2.775,2.104957e-01,1.676633e-01,3.797553e+00,3.209175e-02,-1.720831e-01
2.85,2.133208e-01,1.733028e-01,3.877693e+00,3.328759e-02,-1.869411e-01
2.925,2.195160e-01,1.790802e-01,4.026609e+00,3.458944e-02,-1.992993e-01
3.0,2.251834e-01,1.846686e-01,4.215873e+00,3.592833e-02,-2.003579e-01
3.0749999999999997,2.279926e-01,1.904904e-01,4.407816e+00,3.723546e-02,-1.894299e-01
3.15,2.332291e-01,1.960250e-01,4.528762e+00,3.860586e-02,-1.890022e-01
3.225,2.357856e-01,2.017109e-01,4.718431e+00,3.997333e-02,-1.922150e-01
3.3,2.411823e-01,2.070399e-01,4.802258e+00,4.140004e-02,-1.955664e-01
3.375,2.456249e-01,2.129019e-01,4.926514e+00,4.278528e-02,-1.997539e-01
3.4499999999999997,2.473850e-01,2.184879e-01,5.046158e+00,4.434072e-02,-1.948136e-01
3.525,2.514588e-01,2.242675e-01,5.169579e+00,4.581025e-02,-1.828958e-01
3.5999999999999996,2.560480e-01,2.304611e-01,5.231174e+00,4.740916e-02,-1.830210e-01
3.675,2.588795e-01,2.371660e-01,5.304639e+00,4.901935e-02,-1.875615e-01
3.75,2.618957e-01,2.446404e-01,5.382857e+00,5.074254e-02,-1.822206e-01
