lag time [sec], MSD-longitudinal [um^2],MSD-transversal [um^2],MSAD-longitudinal [rad^2], MSAD-transversal [rad^2],MLAD [um x rad]
0.075,7.930379e-02,1.017302e-02,0.000000e+00,0.000000e+00,-6.463528e-03
0.15,1.003632e-01,2.003609e-02,4.258977e-01,1.861597e-03,-1.355521e-02
0.22499999999999998,1.237765e-01,3.118838e-02,5.319012e-01,3.545574e-03,2.070392e-03
0.3,1.511649e-01,4.181543e-02,6.776398e-01,5.378942e-03,4.451993e-03
0.375,1.758014e-01,5.096512e-02,8.196528e-01,6.982601e-03,-2.403805e-02
0.44999999999999996,2.077355e-01,6.048975e-02,9.401661e-01,8.561129e-03,-2.181249e-02
0.525,2.346611e-01,7.172813e-02,1.013172e+00,1.029759e-02,2.192876e-03
0.6,2.646836e-01,8.222294e-02,1.108226e+00,1.205864e-02,-5.219155e-03
0.6749999999999999,2.940258e-01,9.327529e-02,1.236324e+00,1.353427e-02,5.792723e-03
0.75,3.240881e-01,1.045212e-01,1.307867e+00,1.472759e-02,3.489296e-02
0.825,3.593328e-01,1.161191e-01,1.439003e+00,1.616329e-02,5.389929e-02
0.8999999999999999,3.923859e-01,1.287006e-01,1.549948e+00,1.783904e-02,7.923796e-02
0.975,4.225065e-01,1.401612e-01,1.696095e+00,1.923886e-02,9.617389e-02
1.05,4.405161e-01,1.527344e-01,1.784736e+00,2.054484e-02,1.173870e-01
1.125,4.522276e-01,1.662017e-01,1.948621e+00,2.199850e-02,1.269528e-01
1.2,4.745035e-01,1.799201e-01,2.122577e+00,2.358307e-02,1.341135e-01
1.275,4.805795e-01,1.936004e-01,2.276932e+00,2.516562e-02,1.431540e-01
1.3499999999999999,4.982818e-01,2.078689e-01,2.382126e+00,2.707052e-02,1.399594e-01
1.425,5.026358e-01,2.212767e-01,2.472712e+00,2.892397e-02,1.546444e-01
1.5,5.146185e-01,2.362978e-01,2.589326e+00,3.083359e-02,1.596809e-01
1.575,5.351270e-01,2.528285e-01,2.708593e+00,3.257470e-02,1.372802e-01
1.65,5.428399e-01,2.688290e-01,2.849836e+00,3.390681e-02,1.285714e-01
1.7249999999999999,5.549000e-01,2.856425e-01,2.902003e+00,3.522255e-02,1.184468e-01
1.7999999999999998,5.637741e-01,3.022217e-01,3.035192e+00,3.628083e-02,1.033370e-01
1.875,5.716118e-01,3.199652e-01,3.130502e+00,3.746587e-02,6.629783e-02
1.95,5.995716e-01,3.379486e-01,3.238621e+00,3.855743e-02,5.062608e-02
2.025,6.009083e-01,3.580331e-01,3.379317e+00,4.023301e-02,-8.263897e-03
2.1,6.214635e-01,3.789645e-01,3.496154e+00,4.202473e-02,-4.939458e-02
2.175,6.242240e-01,3.981897e-01,3.567123e+00,4.386787e-02,-1.099496e-01
2.25,6.495434e-01,4.167511e-01,3.709596e+00,4.542525e-02,-1.632401e-01
2.3249999999999997,6.619513e-01,4.366638e-01,3.786454e+00,4.739014e-02,-2.159203e-01
2.4,6.652509e-01,4.559316e-01,3.874655e+00,4.936424e-02,-2.395438e-01
2.475,6.926568e-01,4.756799e-01,4.003428e+00,5.159238e-02,-3.036362e-01
2.55,7.045358e-01,4.953643e-01,4.075495e+00,5.397414e-02,-3.501093e-01
2.625,7.257256e-01,5.157365e-01,4.178798e+00,5.636303e-02,-3.770841e-01
2.6999999999999997,7.438218e-01,5.362084e-01,4.311534e+00,5.893128e-02,-4.120529e-01
2.775,7.450453e-01,5.582558e-01,4.365784e+00,6.154115e-02,-4.229288e-01
2.85,7.668104e-01,5.816137e-01,4.438587e+00,6.430239e-02,-4.671050e-01
2.925,7.744991e-01,6.048228e-01,4.530045e+00,6.675791e-02,-5.084946e-01
3.0,8.020263e-01,6.291677e-01,4.591833e+00,6.930486e-02,-5.449353e-01
3.0749999999999997,8.262616e-01,6.537405e-01,4.702545e+00,7.188924e-02,-5.843513e-01
3.15,8.588844e-01,6.774799e-01,4.784387e+00,7.434858e-02,-6.211235e-01
3.225,8.702881e-01,7.002135e-01,4.904344e+00,7.711267e-02,-6.604776e-01
3.3,8.950402e-01,7.220665e-01,4.948298e+00,7.971219e-02,-6.788677e-01
3.375,9.377903e-01,7.448619e-01,5.055686e+00,8.227819e-02,-7.044386e-01
3.4499999999999997,9.682154e-01,7.655146e-01,5.192022e+00,8.509279e-02,-7.278970e-01
3.525,9.863017e-01,7.880664e-01,5.270989e+00,8.769444e-02,-7.488610e-01
3.5999999999999996,1.014290e+00,8.091584e-01,5.406747e+00,9.027361e-02,-7.981737e-01
3.675,1.030430e+00,8.291109e-01,5.536142e+00,9.279851e-02,-8.347764e-01
3.75,1.058685e+00,8.491417e-01,5.599248e+00,9.519346e-02,-8.577368e-01
